#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: https://w3id.org/nfosi/
#mapping_tool: https://w3id.org/linkml/
#creator_id: linkml_user
#mapping_date: 2026-07-20
#curie_map: 
# nf: https://w3id.org/synapse/nfosi/vocab/
# personinfo: https://w3id.org/linkml/examples/personinfo/
# linkml: https://w3id.org/linkml/
# schema: http://schema.org/
# rdfs: http://www.w3.org/2000/01/rdf-schema#
# skos: http://www.w3.org/2004/02/skos/core#
# prov: http://www.w3.org/ns/prov#
# htan: https://raw.githubusercontent.com/ncihtan/data-models/main/HTAN.model.jsonld
# NCIT: http://purl.obolibrary.org/obo/NCIT_
# BTO: http://purl.obolibrary.org/obo/BTO_
# UBERON: http://purl.obolibrary.org/obo/UBERON_
# OBI: http://purl.obolibrary.org/obo/OBI_
# UO: http://purl.obolibrary.org/obo/UO_
# CL: http://purl.obolibrary.org/obo/CL_
# CHMO: http://purl.obolibrary.org/obo/CHMO_
# MI: http://purl.obolibrary.org/obo/MI_
# MMO: http://purl.obolibrary.org/obo/MMO_
# ERO: http://purl.obolibrary.org/obo/ERO_
# MAXO: http://purl.obolibrary.org/obo/MAXO_
# MONDO: http://purl.obolibrary.org/obo/MONDO_
# HP: http://purl.obolibrary.org/obo/HP_
# VT: http://purl.obolibrary.org/obo/VT_
# FMA: http://purl.obolibrary.org/obo/FMA_
# CLO: http://purl.obolibrary.org/obo/CLO_
# GENO: http://purl.obolibrary.org/obo/GENO_
# GO: http://purl.obolibrary.org/obo/GO_
# IAO: http://purl.obolibrary.org/obo/IAO_
# MS: http://purl.obolibrary.org/obo/MS_
# OMIABIS: http://purl.obolibrary.org/obo/OMIABIS_
# FBbi: http://purl.obolibrary.org/obo/FBbi_
# FBcv: http://purl.obolibrary.org/obo/FBcv_
# PATO: http://purl.obolibrary.org/obo/PATO_
# EFO: http://www.ebi.ac.uk/efo/EFO_
# EDAM: http://edamontology.org/
# BAO: http://www.bioassayontology.org/bao#BAO_
# SWO: http://www.ebi.ac.uk/swo/data/SWO_
# SNOMED: http://snomed.info/id/
# ENM: http://purl.enanomapper.org/onto/ENM_
# DCM: http://dicom.nema.org/resources/ontology/DCM/
# CHEMINF: http://semanticscience.org/resource/CHEMINF_
# CMPO: http://www.ebi.ac.uk/cmpo/CMPO_
# ZFA: http://purl.obolibrary.org/obo/ZFA_
# DOID: http://purl.obolibrary.org/obo/DOID_
# DUO: http://purl.obolibrary.org/obo/DUO_
# NBO: http://purl.obolibrary.org/obo/NBO_
# NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
# MESH: https://id.nlm.nih.gov/mesh/
# OMIM: https://omim.org/entry/
# rrid: https://identifiers.org/RRID:
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	comment
nf:CellLineModel#SK-MEL-246	SK-MEL-246	skos:exactMatch		rrid:CVCL_6126		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-252	SK-MEL-252	skos:exactMatch		rrid:CVCL_6127		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-256	SK-MEL-256	skos:exactMatch		rrid:CVCL_6128		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-264	SK-MEL-264	skos:exactMatch		rrid:CVCL_6131		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-265	SK-MEL-265	skos:exactMatch		rrid:CVCL_6132		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-266	SK-MEL-266	skos:exactMatch		rrid:CVCL_6133		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-267	SK-MEL-267	skos:exactMatch		rrid:CVCL_6134		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-268	SK-MEL-268	skos:exactMatch		rrid:CVCL_6135		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-269	SK-MEL-269	skos:exactMatch		rrid:CVCL_6136		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-27	SK-MEL-27	skos:exactMatch		rrid:CVCL_6030		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-271	SK-MEL-271	skos:exactMatch		rrid:CVCL_6137		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-272	SK-MEL-272	skos:exactMatch		rrid:CVCL_6138		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-275	SK-MEL-275	skos:exactMatch		rrid:CVCL_6139		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-276	SK-MEL-276	skos:exactMatch		rrid:CVCL_6140		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-279	SK-MEL-279	skos:exactMatch		rrid:CVCL_6141		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-282	SK-MEL-282	skos:exactMatch		rrid:CVCL_6143		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-283	SK-MEL-283	skos:exactMatch		rrid:CVCL_6144		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-284	SK-MEL-284	skos:exactMatch		rrid:CVCL_6145		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-285	SK-MEL-285	skos:exactMatch		rrid:CVCL_6146		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-301	SK-MEL-301	skos:exactMatch		rrid:CVCL_6147		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-304	SK-MEL-304	skos:exactMatch		rrid:CVCL_6148		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-306	SK-MEL-306	skos:exactMatch		rrid:CVCL_6149		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-307	SK-MEL-307	skos:exactMatch		rrid:CVCL_6150		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-309B	SK-MEL-309B	skos:exactMatch		rrid:CVCL_U912		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-313	SK-MEL-313	skos:exactMatch		rrid:CVCL_1T59		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-315-02	SK-MEL-315-02	skos:exactMatch		rrid:CVCL_E090		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-315-05	SK-MEL-315-05	skos:exactMatch		rrid:CVCL_E092		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-316	SK-MEL-316	skos:exactMatch		rrid:CVCL_6151		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-318	SK-MEL-318	skos:exactMatch		rrid:CVCL_1T60		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-32	SK-MEL-32	skos:exactMatch		rrid:CVCL_6032		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-321A	SK-MEL-321A	skos:exactMatch		rrid:CVCL_D771		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-321B	SK-MEL-321B	skos:exactMatch		rrid:CVCL_E089		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-323	SK-MEL-323	skos:exactMatch		rrid:CVCL_6152		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-325	SK-MEL-325	skos:exactMatch		rrid:CVCL_6153		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-326	SK-MEL-326	skos:exactMatch		rrid:CVCL_6154		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-330	SK-MEL-330	skos:exactMatch		rrid:CVCL_6155		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-332	SK-MEL-332	skos:exactMatch		rrid:CVCL_1T61		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-334	SK-MEL-334	skos:exactMatch		rrid:CVCL_6156		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-339	SK-MEL-339	skos:exactMatch		rrid:CVCL_6157		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-346	SK-MEL-346	skos:exactMatch		rrid:CVCL_6159		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-35	SK-MEL-35	skos:exactMatch		rrid:CVCL_6034		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-351	SK-MEL-351	skos:exactMatch		rrid:CVCL_6160		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-359	SK-MEL-359	skos:exactMatch		rrid:CVCL_6161		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-36	SK-MEL-36	skos:exactMatch		rrid:CVCL_6035		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-364	SK-MEL-364	skos:exactMatch		rrid:CVCL_6162		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-366	SK-MEL-366	skos:exactMatch		rrid:CVCL_6163		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-367	SK-MEL-367	skos:exactMatch		rrid:CVCL_6164		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-369	SK-MEL-369	skos:exactMatch		rrid:CVCL_6165		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-380	SK-MEL-380	skos:exactMatch		rrid:CVCL_6166		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-381	SK-MEL-381	skos:exactMatch		rrid:CVCL_6167		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-39	SK-MEL-39	skos:exactMatch		rrid:CVCL_6036		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-390	SK-MEL-390	skos:exactMatch		rrid:CVCL_6168		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-391	SK-MEL-391	skos:exactMatch		rrid:CVCL_1T62		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-393	SK-MEL-393	skos:exactMatch		rrid:CVCL_1T63		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-394	SK-MEL-394	skos:exactMatch		rrid:CVCL_1T64		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-398	SK-MEL-398	skos:exactMatch		rrid:CVCL_1T65		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-40	SK-MEL-40	skos:exactMatch		rrid:CVCL_6037		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-400	SK-MEL-400	skos:exactMatch		rrid:CVCL_1T66		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-406	SK-MEL-406	skos:exactMatch		rrid:CVCL_1T67		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-408	SK-MEL-408	skos:exactMatch		rrid:CVCL_1T68		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-41	SK-MEL-41	skos:exactMatch		rrid:CVCL_6038		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-410	SK-MEL-410	skos:exactMatch		rrid:CVCL_1T69		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-411	SK-MEL-411	skos:exactMatch		rrid:CVCL_1T70		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-412Parotid	SK-MEL-412Parotid	skos:exactMatch		rrid:CVCL_1T71		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-413-2	SK-MEL-413-2	skos:exactMatch		rrid:CVCL_1T72		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-423A	SK-MEL-423A	skos:exactMatch		rrid:CVCL_1T73		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-423B	SK-MEL-423B	skos:exactMatch		rrid:CVCL_1T74		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-426	SK-MEL-426	skos:exactMatch		rrid:CVCL_1T75		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-427	SK-MEL-427	skos:exactMatch		rrid:CVCL_1T76		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-428	SK-MEL-428	skos:exactMatch		rrid:CVCL_1T77		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-430	SK-MEL-430	skos:exactMatch		rrid:CVCL_1T78		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-431	SK-MEL-431	skos:exactMatch		rrid:CVCL_1T79		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-432	SK-MEL-432	skos:exactMatch		rrid:CVCL_1T80		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-435	SK-MEL-435	skos:exactMatch		rrid:CVCL_1T81		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-439	SK-MEL-439	skos:exactMatch		rrid:CVCL_1T82		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-441	SK-MEL-441	skos:exactMatch		rrid:CVCL_1T83		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-444	SK-MEL-444	skos:exactMatch		rrid:CVCL_1T84		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-445	SK-MEL-445	skos:exactMatch		rrid:CVCL_1T85		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-446	SK-MEL-446	skos:exactMatch		rrid:CVCL_1T86		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-447	SK-MEL-447	skos:exactMatch		rrid:CVCL_1T87		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-451	SK-MEL-451	skos:exactMatch		rrid:CVCL_1T88		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-452	SK-MEL-452	skos:exactMatch		rrid:CVCL_1T89		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-455	SK-MEL-455	skos:exactMatch		rrid:CVCL_1T90		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-457	SK-MEL-457	skos:exactMatch		rrid:CVCL_1T91		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-459	SK-MEL-459	skos:exactMatch		rrid:CVCL_1T92		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-462	SK-MEL-462	skos:exactMatch		rrid:CVCL_1T93		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-464A	SK-MEL-464A	skos:exactMatch		rrid:CVCL_1T94		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-464B	SK-MEL-464B	skos:exactMatch		rrid:CVCL_1T95		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-479	SK-MEL-479	skos:exactMatch		rrid:CVCL_1T96		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-481	SK-MEL-481	skos:exactMatch		rrid:CVCL_1T97		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-483	SK-MEL-483	skos:exactMatch		rrid:CVCL_1T98		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-495	SK-MEL-495	skos:exactMatch		rrid:CVCL_1T99		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-498	SK-MEL-498	skos:exactMatch		rrid:CVCL_1U00		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-506	SK-MEL-506	skos:exactMatch		rrid:CVCL_1U01		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-507	SK-MEL-507	skos:exactMatch		rrid:CVCL_1U02		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-509	SK-MEL-509	skos:exactMatch		rrid:CVCL_1U03		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-513	SK-MEL-513	skos:exactMatch		rrid:CVCL_1U04		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-524	SK-MEL-524	skos:exactMatch		rrid:CVCL_1U05		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-529	SK-MEL-529	skos:exactMatch		rrid:CVCL_1U06		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-534	SK-MEL-534	skos:exactMatch		rrid:CVCL_1U07		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-538	SK-MEL-538	skos:exactMatch		rrid:CVCL_1U08		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-64	SK-MEL-64	skos:exactMatch		rrid:CVCL_6048		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-7	SK-MEL-7	skos:exactMatch		rrid:CVCL_D854		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-73	SK-MEL-73	skos:exactMatch		rrid:CVCL_6053		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-75	SK-MEL-75	skos:exactMatch		rrid:CVCL_6054		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-MEL-90	SK-MEL-90	skos:exactMatch		rrid:CVCL_6227		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-N-AS	SK-N-AS	skos:exactMatch		rrid:CVCL_1700		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-N-FI	SK-N-FI	skos:exactMatch		rrid:CVCL_1702		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SK-N-SH	SK-N-SH	skos:exactMatch		rrid:CVCL_0531		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SMBCi003-A	SMBCi003-A	skos:exactMatch		rrid:CVCL_YC55		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SMBCi003-B	SMBCi003-B	skos:exactMatch		rrid:CVCL_YC56		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SMBCi003-C	SMBCi003-C	skos:exactMatch		rrid:CVCL_YC57		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SNU-407	SNU-407	skos:exactMatch		rrid:CVCL_5058		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SNU-C2A	SNU-C2A	skos:exactMatch		rrid:CVCL_1709		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#ST88-14	ST88-14	skos:exactMatch		rrid:CVCL_8916		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#ST88-3	ST88-3	skos:exactMatch		rrid:CVCL_IU70		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#STR-I-437-NF1	STR-I-437-NF1	skos:exactMatch		rrid:CVCL_Y599		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#STR-I-441-NF1	STR-I-441-NF1	skos:exactMatch		rrid:CVCL_Y600		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#STR-I-443-NF1	STR-I-443-NF1	skos:exactMatch		rrid:CVCL_Y601		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#STS-26T	STS-26T	skos:exactMatch		rrid:CVCL_8917		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#STSA-1	STSA-1	skos:exactMatch		rrid:CVCL_D274		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SU.86.86	SU.86.86	skos:exactMatch		rrid:CVCL_3881		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SW1463	SW1463	skos:exactMatch		rrid:CVCL_1718		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SW1573	SW1573	skos:exactMatch		rrid:CVCL_1720		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SW1990	SW1990	skos:exactMatch		rrid:CVCL_1723		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SW403	SW403	skos:exactMatch		rrid:CVCL_0545		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SW480	SW480	skos:exactMatch		rrid:CVCL_0546		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SW620	SW620	skos:exactMatch		rrid:CVCL_0547		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SW837	SW837	skos:exactMatch		rrid:CVCL_1729		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SW900	SW900	skos:exactMatch		rrid:CVCL_1731		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SZ-NF1	SZ-NF1	skos:exactMatch		rrid:CVCL_YL57		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SZ-NF2	SZ-NF2	skos:exactMatch		rrid:CVCL_YL58		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SZ-NF4	SZ-NF4	skos:exactMatch		rrid:CVCL_YL59		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#SZ-NF6	SZ-NF6	skos:exactMatch		rrid:CVCL_YY00		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#T265	T265	skos:exactMatch		rrid:CVCL_S805		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#T351	T351	skos:exactMatch		rrid:CVCL_M977		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#T3M-10	T3M-10	skos:exactMatch		rrid:CVCL_8067		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#T84	T84	skos:exactMatch		rrid:CVCL_0555		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#TM-31	TM-31	skos:exactMatch		rrid:CVCL_6735		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#TR14	TR14	skos:exactMatch		rrid:CVCL_B474		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#U-87MGATCCIDH1p.R132H	U-87MGATCCIDH1p.R132H	skos:exactMatch		rrid:CVCL_UE09		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#U-87MGATCCIDH1p.R132H-Luc2	U-87MGATCCIDH1p.R132H-Luc2	skos:exactMatch		rrid:CVCL_UR35		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#UCD65	UCD65	skos:exactMatch		rrid:CVCL_ZV44		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#UHG-NP	UHG-NP	skos:exactMatch		rrid:CVCL_A436		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#WW165	WW165	skos:exactMatch		rrid:CVCL_G321		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#XF	XF	skos:exactMatch		rrid:CVCL_6E64		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#XL110	XL110	skos:exactMatch		rrid:CVCL_T702		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YAPC	YAPC	skos:exactMatch		rrid:CVCL_1794		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YST-1	YST-1	skos:exactMatch		rrid:CVCL_5192		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUAME	YUAME	skos:exactMatch		rrid:CVCL_EI13		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUAVEY	YUAVEY	skos:exactMatch		rrid:CVCL_K001		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUBEL	YUBEL	skos:exactMatch		rrid:CVCL_J515		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUBUNE	YUBUNE	skos:exactMatch		rrid:CVCL_J516		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUCAL	YUCAL	skos:exactMatch		rrid:CVCL_J532		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUCAS	YUCAS	skos:exactMatch		rrid:CVCL_J065		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUCHER	YUCHER	skos:exactMatch		rrid:CVCL_J517		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUCHIME	YUCHIME	skos:exactMatch		rrid:CVCL_EI14		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
nf:CellLineModel#YUCHUFA	YUCHUFA	skos:exactMatch		rrid:CVCL_K003		skos:exactMatch	https://w3id.org/nfosi/						CellLineModel			
